DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;;;;;;;;;;;;;;;;;
2025-07-22 00:00:00;Norte;mEc;A regiao delimitada esta sob o predominio da massa de ar originaria da Amazonia, caracterizada como quente e umida, sem influencia de sistemas frontais ou massas extratropicais.;Inverno;;;;;;;;;;;;;;;;
2025-07-22 00:00:00;Nordeste;mTa;Predominancia da mTa sobre a regiao, caracterizada pela circulacao do anticiclone subtropical sobre o Atlantico Sul, mantendo o transporte de umidade para o litoral nordestino.;Inverno;;;;;;;;;;;;;;;;
2025-07-22 00:00:00;Litoral;mTa;Regiao sob influencia do fluxo de nordeste associado a ASAS, caracterizando o transporte de umidade e calor da mTa pelo litoral leste brasileiro.;Inverno;;;;;;;;;;;;;;;;
2025-07-22 00:00:00;Centro;mPa;A região apresenta características de subsidência e resfriamento típico na retaguarda de sistema frontal, com temperaturas e pontos de orvalho reduzidos, indicando predomínio da mP;Inverno;;;;;;;;;;;;;;;;
2025-07-22 00:00:00;Sul;mPa;A região sob o retângulo vermelho apresenta temperaturas amenas e fluxo condizente com o ingresso de ar frio e seco após a passagem de sistema frontal, caracterizando a mPa.;Inverno;;;;;;;;;;;;;;;;
2025-07-23 00:00:00;Norte;mEc;A região destacada sobre a bacia amazônica apresenta características típicas da massa Equatorial Continental, caracterizada por alta umidade e temperaturas elevadas e estáveis.;Inverno;;;;;;;;;;;;;;;;
2025-07-23 00:00:00;Nordeste;mTa;A região encontra-se sob influência do escoamento de leste-sudeste típico da circulação da alta subtropical, caracterizando o predomínio de características da mTa.;Inverno;;;;;;;;;;;;;;;;
2025-07-23 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do escoamento de leste-sudeste proveniente da alta pressao do Atlantico, caracterizando o dominio da Massa Tropical Atlantica.;Inverno;;;;;;;;;;;;;;;;
2025-07-23 00:00:00;Centro;mPa;A região delimitada apresenta características típicas de pós-frontal, com temperaturas reduzidas e gradiente térmico característico do avanço e persistência da mPa sobre o interior;Inverno;;;;;;;;;;;;;;;;
2025-07-23 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta do avanço da massa de ar polar, evidenciada pelas baixas temperaturas e pelo posicionamento pós-frontal no setor Sul/Sudeste;Inverno;;;;;;;;;;;;;;;;
2025-07-24 00:00:00;Norte;mEc;Regiao central do Norte sob influência da Massa Equatorial Continental (mEc), caracterizada por elevada umidade e temperaturas tropicais típicas do interior amazônico.;Inverno;;;;;;;;;;;;;;;;
2025-07-24 00:00:00;Nordeste;mTa;Predominio de circulacao de leste/sudeste associada ao transporte de umidade do oceano, caracterizando a influencia da massa Tropical Atlantica sobre a regiao costeira do Nordeste.;Inverno;;;;;;;;;;;;;;;;
2025-07-24 00:00:00;Litoral;mTa;Região sob influência direta do fluxo zonal marítimo e da circulação da ASAS, apresentando características de temperatura e umidade típicas da massa Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-07-24 00:00:00;Centro;mPa;A região apresenta forte queda nas temperaturas e valores baixos de ponto de orvalho, caracterizando o ingresso e domínio da massa de ar polar após a passagem de sistema frontal.;Inverno;;;;;;;;;;;;;;;;
2025-07-24 00:00:00;Sul;mPa;A região apresenta características de massa de ar frio e úmido, com registro de baixas temperaturas e ventos do quadrante sul, posicionada predominantemente na retaguarda do sistem;Inverno;;;;;;;;;;;;;;;;
2025-07-25 00:00:00;Norte;mEc;A região delimitada sobre a bacia amazônica caracteriza-se por temperaturas elevadas e umidade incidente, sob domínio continental estável, sem influência de sistemas frontais.;Inverno;;;;;;;;;;;;;;;;
2025-07-25 00:00:00;Nordeste;mTa;Predominancia da Massa Tropical Atlantica, transportando ar quente e umido do oceano para a costa e interior do Nordeste brasileiro, sob influencia da circulacao de alta pressao.;Inverno;;;;;;;;;;;;;;;;
2025-07-25 00:00:00;Litoral;mTa;Região sob influência direta do escoamento marítimo quente e úmido de leste/sudeste, característico da circulação da Alta Subtropical do Atlântico Sul sobre o litoral leste.;Inverno;;;;;;;;;;;;;;;;
2025-07-25 00:00:00;Centro;mPa;A região delimitada encontra-se sob influência de massa de ar frio e seco (mPa), evidenciada pelo escoamento de sul/sudeste com valores térmicos baixos, típicos pós-passagem fronta;Inverno;;;;;;;;;;;;;;;;
2025-07-25 00:00:00;Sul;mPa;A região delimitada está sob a influência direta da subsidência e avanço de uma massa de ar frio, caracterizando a mPa com temperaturas reduzidas e gradientes de pressão pós-fronta;Inverno;;;;;;;;;;;;;;;;
2025-07-26 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia direta da massa de ar quente e umida caracteristica da bacia amazonica, sem interferencia de sistemas frontais nesta latitude.;Inverno;;;;;;;;;;;;;;;;
2025-07-26 00:00:00;Nordeste;mTa;A região apresenta características de estabilidade associadas ao fluxo de sudeste, sob influência da circulação marítima da ASAS, configurando o domínio da mTa.;Inverno;;;;;;;;;;;;;;;;
2025-07-26 00:00:00;Litoral;mTa;A área delimitada encontra-se sob domínio da circulação marítima da alta pressão, caracterizando o transporte de umidade e calor associado à Massa Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-07-26 00:00:00;Centro;mPa;A região delimitada encontra-se sob efeito da subsidência e advecção de ar frio após a passagem de uma frente fria, caracterizando o domínio da massa de ar polar atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-07-26 00:00:00;Sul;mPa;A região encontra-se no setor pós-frontal, sob influência direta do avanço de uma massa de ar frio e seco de origem polar que domina o Sul do país.;Inverno;;;;;;;;;;;;;;;;
2025-07-27 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica. Verifica-se o predomínio da mEc, massa quente e úmida característica da região central do continente sob condições sazonais.;Inverno;;;;;;;;;;;;;;;;
2025-07-27 00:00:00;Nordeste;mTa;Regiao sob fluxo predominante de leste/sudeste, condizente com a circulacao maritima de origem tropical, mantendo condicoes de estabilidade e umidade no setor.;Inverno;;;;;;;;;;;;;;;;
2025-07-27 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do escoamento marítimo provindo do Atlântico Sul, característico da massa tropical atlântica, garantindo umidade e aquecimento costeir;Inverno;;;;;;;;;;;;;;;;
2025-07-27 00:00:00;Centro;mPa;A região apresenta o avanço e ingresso de ar frio e seco após a passagem de sistema frontal, caracterizando a atuação e predomínio da massa polar atlântica no setor.;Inverno;;;;;;;;;;;;;;;;
2025-07-27 00:00:00;Sul;mPa;A região do retângulo encontra-se a retaguarda de um sistema frontal, caracterizando a incursão e o domínio de ar frio e úmido de origem polar.;Inverno;;;;;;;;;;;;;;;;
2025-07-28 00:00:00;Norte;mEc;Região central da Bacia Amazônica sob influência da massa Equatorial Continental, caracterizada por temperaturas elevadas e elevada umidade, sem interferência de sistemas frontais.;Inverno;;;;;;;;;;;;;;;;
2025-07-28 00:00:00;Nordeste;mTa;A região do Nordeste encontra-se sob domínio do escoamento marítimo subtropical, caracterizado pelo transporte de umidade e calor sobre o setor, definindo a predominância da mTa.;Inverno;;;;;;;;;;;;;;;;
2025-07-28 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta da circulacao oceanica de leste/sudeste, caracterizando o dominio da massa tropical atlantica na costa leste brasileira.;Inverno;;;;;;;;;;;;;;;;
2025-07-28 00:00:00;Centro;mPa;A região delimitada localiza-se na retaguarda de um sistema frontal, caracterizada por temperaturas reduzidas e ventos de sul/sudeste, indicando o avanço e predomínio da mPa.;Inverno;;;;;;;;;;;;;;;;
2025-07-28 00:00:00;Sul;mPa;A região delimitada encontra-se sob domínio de uma massa de ar frio e seco (mPa), evidenciada pelo posicionamento a retaguarda da frente fria e baixos valores de temperatura no set;Inverno;;;;;;;;;;;;;;;;
2025-07-29 00:00:00;Norte;mEc;A região delimitada está sob influência da massa Equatorial Continental, caracterizada pela predominância de ar quente e úmido no interior do continente amazônico.;Inverno;;;;;;;;;;;;;;;;
2025-07-29 00:00:00;Nordeste;mTa;Regiao sob influencia predominante da circulacao maritima quente e umida vinda do oceano, caracterizando o dominio da Massa Tropical Atlantica sobre o nordeste brasileiro.;Inverno;;;;;;;;;;;;;;;;
2025-07-29 00:00:00;Litoral;mTa;A região delimitada no setor leste do país encontra-se sob influência do escoamento marítimo persistente proveniente do anticiclone oceânico, caracterizando a predominância da mTa.;Inverno;;;;;;;;;;;;;;;;
2025-07-29 00:00:00;Centro;mPa;A regiao delimitada esta posicionada a retaguarda de um sistema frontal, caracterizando a incursao e predominio de ar frio e seco de origem polar.;Inverno;;;;;;;;;;;;;;;;
2025-07-29 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta de uma massa de ar polar, evidenciada pelo posicionamento a retaguarda da frente fria e pelas baixas temperaturas registrada;Inverno;;;;;;;;;;;;;;;;
2025-07-30 00:00:00;Norte;mEc;Região central da plataforma continental brasileira sob influência da massa equatorial continental, caracterizada por altas temperaturas e estabilidade atmosférica na bacia amazôni;Inverno;;;;;;;;;;;;;;;;
2025-07-30 00:00:00;Nordeste;mTa;Predominio da massa Tropical Atlantica, transportando ar quente e umido para a regiao sob influencia do gradiente de pressao do anticiclone estacionado no oceano.;Inverno;;;;;;;;;;;;;;;;
2025-07-30 00:00:00;Litoral;mTa;A região delimitada está sob influência da circulação marítima da alta pressão, caracterizando o transporte de ar quente e úmido vindo do oceano, configurando o domínio da mTa.;Inverno;;;;;;;;;;;;;;;;
2025-07-30 00:00:00;Centro;mPa;A regiao delimitada esta sob a influencia direta de uma massa de ar frio e seco (mPa), caracterizada pela queda nas temperaturas e baixos pontos de orvalho logo apos a passagem da ;Inverno;;;;;;;;;;;;;;;;
2025-07-30 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência direta da massa de ar polar, evidenciada pelas baixas temperaturas e pelo posicionamento a retaguarda da frente fria.;Inverno;;;;;;;;;;;;;;;;
2025-07-31 00:00:00;Norte;mEc;Regiao central e norte do Brasil sob influencia de ar quente e umido de origem amazonica, caracteristico do dominio da Massa Equatorial Continental durante este periodo.;Inverno;;;;;;;;;;;;;;;;
2025-07-31 00:00:00;Nordeste;mTa;A região do Nordeste delimitada encontra-se sob influência predominante do fluxo de leste da circulação marítima, caracterizando a atuação e o transporte da Massa Tropical Atlântic;Inverno;;;;;;;;;;;;;;;;
2025-07-31 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do escoamento de sueste oriundo da circulacao maritima, caracterizando a predominancia da massa Tropical Atlantica no setor.;Inverno;;;;;;;;;;;;;;;;
2025-07-31 00:00:00;Centro;mPa;A região delimitada situa-se na retaguarda de um sistema frontal, caracterizada pelo ingresso de ar frio e seco, consolidando o domínio da massa polar atlântica no Centro-Oeste.;Inverno;;;;;;;;;;;;;;;;
2025-07-31 00:00:00;Sul;mPa;Região sob influência de massa de ar pós-frontal, caracterizada por baixos valores de temperatura e ponto de orvalho, típicos do avanço de uma mPa pelo setor Sul do Brasil.;Inverno;;;;;;;;;;;;;;;;
2025-08-01 00:00:00;Norte;mEc;Região central da Bacia Amazônica sob domínio de massa de ar quente e úmida, característica da mEc, consolidada sobre o setor sem interferência direta de sistemas frontais.;Inverno;;;;;;;;;;;;;;;;
2025-08-01 00:00:00;Nordeste;mTa;Região sob influência direta do escoamento marítimo de leste/sudeste, condicionado pelo anticiclone subtropical, transportando umidade e ar quente característico da mTa.;Inverno;;;;;;;;;;;;;;;;
2025-08-01 00:00:00;Litoral;mTa;Regiao sob fluxo predominante de leste/sudeste associado ao escoamento da alta subtropical, caracterizando a atuacao da massa de ar Tropical Atlantica em todo o setor costeiro.;Inverno;;;;;;;;;;;;;;;;
2025-08-01 00:00:00;Centro;mPa;A região encontra-se na retaguarda de um sistema frontal, caracterizada por temperaturas mais baixas e declínio acentuado dos valores de temperatura pontuais, típicos da mPa.;Inverno;;;;;;;;;;;;;;;;
2025-08-01 00:00:00;Sul;mPa;A regiao delimitada encontra-se sob a influência clara do setor pós-frontal, com advecção de ar frio e seco, consolidando o predomínio da massa polar atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-08-02 00:00:00;Norte;mEc;Regiao sobre a bacia Amazonica, caracterizada pelo dominio de ar quente e umido de origem continental, sem influencia de sistemas frontais ou circulação maritima direta.;Inverno;;;;;;;;;;;;;;;;
2025-08-02 00:00:00;Nordeste;mTa;Predominancia da Massa Tropical Atlantica devido a influencia do escoamento marítimo sob o regime de alta pressao, mantendo caracteristicas quentes e umidas na regiao demarcada.;Inverno;;;;;;;;;;;;;;;;
2025-08-02 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do escoamento marítimo oriundo do Anticiclone subtropical, caracterizando o predomínio da massa de ar Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-08-02 00:00:00;Centro;mPa;A regiao delimitada encontra-se sob a influência direta do avanço de uma massa polar após a passagem de uma frente fria, evidenciada pelos valores mais baixos de temperatura e pont;Inverno;;;;;;;;;;;;;;;;
2025-08-02 00:00:00;Sul;mPa;A região apresenta as características típicas de pós-frontal, com advecção de ar frio e umidade, posicionada imediatamente atrás da frente fria que atua no setor sul.;Inverno;;;;;;;;;;;;;;;;
2025-08-03 00:00:00;Norte;mEc;Regiao sobre o interior do continente, caracterizada por altas temperaturas e elevada umidade, sob influencia direta da circulacao e propriedades da massa equatorial continental.;Inverno;;;;;;;;;;;;;;;;
2025-08-03 00:00:00;Nordeste;mTa;A região sob o retângulo é dominada pelo fluxo marítimo de sudeste do gradiente de pressão periférico da ASAS, estabelecendo a predominância da Massa Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-08-03 00:00:00;Litoral;mTa;Região sob influência direta do fluxo de sudeste da circulação marítima, transportando ar quente e úmido característico da Massa Tropical Atlântica ao longo do litoral nordestino.;Inverno;;;;;;;;;;;;;;;;
2025-08-03 00:00:00;Centro;mPa;A região delimitada situa-se no setor pós-frontal, sob a influência direta do avanço de uma massa de ar mais fria e estável associada ao sistema polar.;Inverno;;;;;;;;;;;;;;;;
2025-08-03 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta do avanço da massa de ar polar, localizada na retaguarda da frente fria que atua sobre o Sul e Sudeste do Brasil.;Inverno;;;;;;;;;;;;;;;;
2025-08-04 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, onde predomina a Massa Equatorial Continental (mEc), caracterizada pelo ar quente e úmido com baixa pressão atmosférica.;Inverno;;;;;;;;;;;;;;;;
2025-08-04 00:00:00;Nordeste;mTa;A regiao delimitada esta sob influencia predominante do fluxo maritimo do quadrante leste, caracteristico da massa Tropical Atlantica, que transporta umidade para o setor costeiro ;Inverno;;;;;;;;;;;;;;;;
2025-08-04 00:00:00;Litoral;mTa;Região sob influência direta do fluxo de leste da alta pressão subtropical do Atlântico Sul, caracterizando o domínio da massa Tropical Atlântica no setor leste do Nordeste.;Inverno;;;;;;;;;;;;;;;;
2025-08-04 00:00:00;Centro;mPa;Região sob a influência direta de ar frio e seco, caracterizado pelos valores reduzidos de ponto de orvalho, instalada após a passagem de uma frente fria sobre o centro do país.;Inverno;;;;;;;;;;;;;;;;
2025-08-04 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pela incursão de ar frio e seco, consolidando o avanço da Massa Polar Atlântica sobre o setor.;Inverno;;;;;;;;;;;;;;;;
2025-08-05 00:00:00;Norte;mEc;A regiao delimitada esta sob o dominio estavel da massa de ar Equatorial Continental, caracterizada por temperaturas elevadas e alta umidade sobre a bacia amazonica.;Inverno;;;;;;;;;;;;;;;;
2025-08-05 00:00:00;Nordeste;mTa;A região encontra-se sob domínio da circulação marítima do Atlântico Sul, com escoamento de leste característico da mTa que atua sobre o litoral e interior do Nordeste brasileiro.;Inverno;;;;;;;;;;;;;;;;
2025-08-05 00:00:00;Litoral;mTa;Regiao sob predominio de escoamento maritimo associado a alta pressao, transportando ar quente e umido do Oceano Atlantico para o litoral oriental do Nordeste brasileiro.;Inverno;;;;;;;;;;;;;;;;
2025-08-05 00:00:00;Centro;mPa;A região delimitada está sob influência do avanço de uma massa de ar frio e seco, posicionada na retaguarda do sistema frontal que atua sobre o setor Sudeste/Centro-Oeste.;Inverno;;;;;;;;;;;;;;;;
2025-08-05 00:00:00;Sul;mPa;A região delimitada situa-se no setor retaguarda da frente fria (post-frontal), apresentando declínio térmico característico da incursão de ar polar (mPa).;Inverno;;;;;;;;;;;;;;;;
2025-08-06 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica. Na ausência de sistemas dinâmicos atuantes, a área é dominada pela massa de ar quente e úmido de origem continental.;Inverno;;;;;;;;;;;;;;;;
2025-08-06 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo de sudeste/leste provindo do Atlântico Tropical, caracterizando a atuação da massa Tropical Atlântica (mTa) sobre o nordeste brasileiro;Inverno;;;;;;;;;;;;;;;;
2025-08-06 00:00:00;Litoral;mTa;Região sob influência direta da circulação marítima da alta pressão, caracterizando o transporte de ar quente e úmido vindo do oceano para o litoral nordeste.;Inverno;;;;;;;;;;;;;;;;
2025-08-06 00:00:00;Centro;mPa;A região demarcada encontra-se atrás de uma frente fria que avança sobre o Sudeste e Centro-Oeste, caracterizando o ingresso e predomínio de ar frio e estável da mPa.;Inverno;;;;;;;;;;;;;;;;
2025-08-06 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pela incursão de ar frio e seco, evidenciada pelos valores térmicos reduzidos.;Inverno;;;;;;;;;;;;;;;;
2025-08-07 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada pela ausência de sistemas frontais, sendo dominada por uma massa de ar quente e úmida de origem equatorial con;Inverno;;;;;;;;;;;;;;;;
2025-08-07 00:00:00;Nordeste;mTa;A região do Nordeste está sob a influência do fluxo estável de leste proveniente do Atlântico Sul, caracterizando a predominância da Massa Tropical Atlântica (mTa).;Inverno;;;;;;;;;;;;;;;;
2025-08-07 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do escoamento marítimo associado à circulação de alta pressão do Atlântico, caracterizando a predominância da massa Tropical Atlântica;Inverno;;;;;;;;;;;;;;;;
2025-08-07 00:00:00;Centro;mTc;Região do Brasil Central com valores elevados de temperatura e baixa umidade relativa, característicos da massa de ar Tropical Continental que domina o interior do continente.;Inverno;;;;;;;;;;;;;;;;
2025-08-07 00:00:00;Sul;mPa;A região delimitada está sob influência da massa de ar polar associada ao sistema frontal posicionado ao sul, caracterizada por temperaturas reduzidas e gradiente térmico típico.;Inverno;;;;;;;;;;;;;;;;
2025-08-08 00:00:00;Norte;mEc;Regiao central da Amazonia sem influencia de sistemas frontais, caracterizada por temperaturas estaveis e alta umidade, sob dominio pleno da massa de ar Equatorial Continental.;Inverno;;;;;;;;;;;;;;;;
2025-08-08 00:00:00;Nordeste;mTa;Predominância da Massa Tropical Atlântica, caracterizada pelo fluxo de ar marítimo quente e úmido transportado pelos ventos alísios sobre a região Nordeste do Brasil.;Inverno;;;;;;;;;;;;;;;;
2025-08-08 00:00:00;Litoral;mTa;A região delimitada está sob a influência do escoamento marítimo associado ao sistema de alta pressão oceânico, caracterizando a predominância da massa Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-08-08 00:00:00;Centro;mPa;Area delimitada sob influencia direta do avanco de uma massa de ar frio logo atras de uma frente fria, caracterizada pela queda nas temperaturas e ingresso de ar polar na regiao.;Inverno;;;;;;;;;;;;;;;;
2025-08-08 00:00:00;Sul;mPa;Região sob influência de expressiva massa de ar polar (mPa), caracterizada por valores de temperatura e ponto de orvalho em declínio após a passagem de sistema frontal.;Inverno;;;;;;;;;;;;;;;;
2025-08-09 00:00:00;Norte;mEc;Regiao central da Amazonia sob dominio de massa de ar quente e umida caracteristica, com ausencia de sistemas frontais e persistencia da circulacao continental.;Inverno;;;;;;;;;;;;;;;;
2025-08-09 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo equatorial/tropical proveniente do Atlântico, caracterizando o domínio da massa Tropical Atlântica na circulação periférica.;Inverno;;;;;;;;;;;;;;;;
2025-08-09 00:00:00;Litoral;mTa;A área delimitada encontra-se sob domínio do escoamento marítimo associado ao sistema de alta pressão no Atlântico Sul, caracterizando a influência da Massa Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-08-09 00:00:00;Centro;mPa;A regiao delimitada encontra-se sob a influência direta do avanço da massa polar atlântica, caracterizada pelo posicionamento a retaguarda da frente fria em deslocamento.;Inverno;;;;;;;;;;;;;;;;
2025-08-09 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pela incursão e domínio de uma massa de ar frio e úmida de origem polar no setor.;Inverno;;;;;;;;;;;;;;;;
2025-08-10 00:00:00;Norte;mEc;Região sob influência direta da massa equatorial continental, caracterizada por aquecimento e alta umidade sobre a bacia amazônica, sem incursão de ar polar ou influência direta do;Inverno;;;;;;;;;;;;;;;;
2025-08-10 00:00:00;Nordeste;mTa;Regiao sob influencia predominante do escoamento de leste-nordeste oriundo do setor de alta pressao do Atlantico Sul, caracterizando a presenca da massa tropical atlantica.;Inverno;;;;;;;;;;;;;;;;
2025-08-10 00:00:00;Litoral;mTa;A região delimitada encontra-se sob o domínio do fluxo marítimo persistente associado à circulação de norte/nordeste, caracterizando a influência da Massa Tropical Atlântica (mTa).;Inverno;;;;;;;;;;;;;;;;
2025-08-10 00:00:00;Centro;mPa;A regiao delimitada encontra-se no setor de retaguarda da frente fria, caracterizada por temperaturas reduzidas e circulacao de sul, consolidando a atuacao da massa polar.;Inverno;;;;;;;;;;;;;;;;
2025-08-10 00:00:00;Sul;mPa;A região destacada encontra-se na retaguarda de uma frente fria já deslocada para o oceano, sob influência do avanço de uma massa de ar frio e úmido de origem polar.;Inverno;;;;;;;;;;;;;;;;
2025-08-11 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica e áreas continentais adjacentes, onde a massa de ar quente e úmida de origem equatorial continental domina sem influência de frentes.;Inverno;;;;;;;;;;;;;;;;
2025-08-11 00:00:00;Nordeste;mTa;Predominio da massa Tropical Atlantica sobre o NE, caracterizada pelo transporte de umidade e estabilidade vindo do oceano, conforme fluxo de escoamento ao redor da ASAS.;Inverno;;;;;;;;;;;;;;;;
2025-08-11 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento de sueste/leste provindo do anticiclone subtropical do Atlantico Sul, caracterizando a permanencia da massa Tropical Atlantica.;Inverno;;;;;;;;;;;;;;;;
2025-08-11 00:00:00;Centro;mPa;A região apresenta o avanço de uma massa de ar frio e seco, caracterizado por temperaturas mais baixas e gradiente térmico retaguarda de sistema frontal, típico de mPa.;Inverno;;;;;;;;;;;;;;;;
2025-08-11 00:00:00;Sul;mPa;A região delimitada localiza-se na retaguarda de um sistema frontal, apresentando advecção fria e queda nas temperaturas, características clássicas da atuação da Massa Polar Atlânt;Inverno;;;;;;;;;;;;;;;;
2025-08-12 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, sob domínio da massa equatorial continental.;Inverno;;;;;;;;;;;;;;;;
2025-08-12 00:00:00;Nordeste;mTa;Predominância da Massa Tropical Atlântica, caracterizada pelo escoamento persistente de leste/sudeste, mantendo condições térmicas elevadas e umidade sobre o setor nordestino.;Inverno;;;;;;;;;;;;;;;;
2025-08-12 00:00:00;Litoral;mEa;A região delimitada no litoral nordestino encontra-se sob domínio da Massa Equatorial Atlântica, caracterizada pelo fluxo de ar tropical úmido e quente vindo do oceano.;Inverno;;;;;;;;;;;;;;;;
2025-08-12 00:00:00;Centro;mPa;A regiao encontra-se sob a influencia da massa de ar pos-frontal, caracterizada por temperaturas amenas e subsidencia, configurando a circulacao de uma massa polar atlanticia.;Inverno;;;;;;;;;;;;;;;;
2025-08-12 00:00:00;Sul;mPa;A região apresenta temperaturas baixas e umidade característica após a passagem de uma frente fria, indicando o domínio direto da Massa Polar Atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-08-13 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia direta da circulacao sobre a Amazonia, com caracteristicas de alta umidade e temperaturas elevadas, configurando a predominancia da mEc.;Inverno;;;;;;;;;;;;;;;;
2025-08-13 00:00:00;Nordeste;mTa;A região do Nordeste encontra-se sob influência da circulação anticiclônica do Atlântico, transportando ar quente e úmido característico da massa Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;
2025-08-13 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do escoamento marítimo de leste, característico da massa de ar Tropical Atlântica, mantendo estabilidade térmica no litoral.;Inverno;;;;;;;;;;;;;;;;
2025-08-13 00:00:00;Centro;mPa;Região sob a influência da retaguarda de um sistema frontal, caracterizada por temperaturas mais baixas e entrada de ar frio e úmido de origem polar.;Inverno;;;;;;;;;;;;;;;;
2025-08-13 00:00:00;Sul;mPa;A região apresenta temperaturas baixas e valores de umidade compatíveis com o escoamento pós-frontal, sob influência direta de uma massa de ar frio deslocada pelo sistema.;Inverno;;;;;;;;;;;;;;;;
2025-08-14 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica. A ausência de sistemas frontais e o perfil termodinâmico característico indicam o predomínio pleno da Massa Equatorial Continental;Inverno;;;;;;;;;;;;;;;;
2025-08-14 00:00:00;Nordeste;mTa;A região delimitada está sob forte influência do escoamento marítimo oriundo do Atlântico Sul, caracterizando a predominância da massa Tropical Atlântica (mTa) sobre a área.;Inverno;;;;;;;;;;;;;;;;
2025-08-14 00:00:00;Litoral;mTa;Predominância de fluxo marítimo sob influência do sistema de alta pressão do Atlântico Sul, caracterizando a atuação da massa Tropical Atlântica no setor litorâneo especificado.;Inverno;;;;;;;;;;;;;;;;
2025-08-14 00:00:00;Centro;mPa;A região delimitada situa-se na retaguarda de um sistema frontal, caracterizada por valores de temperatura e ponto de orvalho em declínio, confirmando o avanço da mPa.;Inverno;;;;;;;;;;;;;;;;
2025-08-14 00:00:00;Sul;mPa;A região demarcada encontra-se sob o fluxo pós-frontal, com advecção de ar frio e seco característico da Massa Polar Atlântica, refletido pelos baixos valores de temperatura no set;Inverno;;;;;;;;;;;;;;;;
2025-08-15 00:00:00;Norte;mEc;Regiao sobre o dominio da bacia amazonica, caracterizada pelo estabelecimento de massa de natureza quente e umida de origem continental, mantendo estabilidade termodinâmica no seto;Inverno;;;;;;;;;;;;;;;;
2025-08-15 00:00:00;Nordeste;mTa;A região demarcada encontra-se sob influência do fluxo de circulação marítima da borda oeste do sistema de alta pressão oceânico, caracterizando o predomínio da mTa.;Inverno;;;;;;;;;;;;;;;;
2025-08-15 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do fluxo zonal associado ao nucleo de alta pressao do Atlantico Sul, caracterizando o predominio da massa Tropical Atlantica.;Inverno;;;;;;;;;;;;;;;;
2025-08-15 00:00:00;Centro;mPa;Região sob influência direta do avanço da massa de ar pós-frontal, caracterizada por temperaturas amenas e subsidência associada ao transporte de ar polar para o continente.;Inverno;;;;;;;;;;;;;;;;
2025-08-15 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta do avanço de uma massa de ar frio e seco, caracterizando a retaguarda de um sistema frontal com queda nos valores de tempera;Inverno;;;;;;;;;;;;;;;;
2025-08-16 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica. A ausência de sistemas frontais e o posicionamento geográfico confirmam a prevalência da massa de ar quente e úmida mEc.;Inverno;;;;;;;;;;;;;;;;
2025-08-16 00:00:00;Nordeste;mTa;A região demarcada encontra-se sob domínio do fluxo predominante de leste/sudeste associado à circulação marítima, caracterizando a atuação e influência da massa tropical atlântica;Inverno;;;;;;;;;;;;;;;;
