DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;ESTAÇÃO;;;;;;;;;;;;;;;;;;;;;
2021-06-21 00:00:00;Norte;mEc;Região centrada na bacia amazônica, caracterizada por altas temperaturas e umidade elevada, típica da massa equatorial continental sem influência direta de sistemas frontais.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-21 00:00:00;Nordeste;mTa;Região sob influência do fluxo de sudeste que transporta o ar tropical marítimo oriundo do oceano Atlântico para o setor leste da região Nordeste brasileira.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-21 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob influência da Massa Equatorial Atlântica, caracterizada pelo fluxo de ar quente e úmido predominante nesta latitude.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-21 00:00:00;Centro;mPa;A regiao delimitada esta sob influencia direta da massa de ar polar (mPa), que avanca pelo interior do continente na retaguarda da frente fria observada no setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-21 00:00:00;Sul;mPa;A região delimitada encontra-se sob infiltração e domínio de ar frio e seco, característico de massa polar pós-frontal, evidenciado pelas baixas pressões e temperaturas na área.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-22 00:00:00;Norte;mEc;Região situada sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, sob domínio da massa equatorial continental, sem influência de sistemas frontais.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-22 00:00:00;Nordeste;mTa;A região apresenta características de estabilidade e regime de ventos alísios sob influência da alta pressão, configurando o predomínio da massa Tropical Atlântica na área.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-22 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência da circulação da alta pressão subtropical do Atlântico Sul, caracterizando o predomínio de ar quente e úmido da massa Tropical Atlânt;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-22 00:00:00;Centro;mPa;A região encontra-se submetida ao fluxo de ar frio e seco proveniente do quadrante sul/sudoeste, caracterizando a retaguarda de uma frente fria e o domínio da massa polar.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-22 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta de uma massa de ar frio e seco, posicionada na retaguarda de um sistema frontal, caracterizando o avanço da mPa no Sul.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-23 00:00:00;Norte;mEc;A região demarcada encontra-se sobre o interior da bacia amazônica, sob domínio da massa de ar quente e úmida de origem continental, característica da climatologia regional.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-23 00:00:00;Nordeste;mTa;Predominio de circulacao maritima associada ao fluxo zonal do Atlantico Sul, transportando umidade e calor sobre o setor nordestino, caracterizando a atuacao da mTa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-23 00:00:00;Litoral;mTa;A região delimitada está sob influência do fluxo equatorial/tropical marítimo quente e úmido, característico do domínio da Massa Tropical Atlântica no litoral brasileiro.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-23 00:00:00;Centro;mPa;A região demarcada apresenta temperaturas em declínio e circulação de sul/sudeste, características da influência de uma massa de ar polar avançando após a passagem de uma frente fr;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-23 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência pós-frontal, com advecção fria e queda nas temperaturas, caracterizando a atuação da Massa Polar Atlântica sobre o setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-24 00:00:00;Norte;mEc;A região delimitada está sob forte influência da Massa Equatorial Continental, caracterizada por temperaturas elevadas e alta umidade, típica da bacia Amazônica nesta época.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-24 00:00:00;Nordeste;mTa;Regiao sob influencia do fluxo maritimo do Atlantico Sul, transportando umidade e ar aquecido sobre o litoral e interior do Nordeste, caracterizando a dominancia da mTa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-24 00:00:00;Litoral;mTa;Regiao sob fluxo marítimo do Atlântico sul, com transporte de umidade e calor característico da Massa Tropical Atlântica, mantendo estabilidade térmica sob a influência da alta pre;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-24 00:00:00;Centro;mPa;A região delimitada encontra-se sob a influência direta do avanço de uma massa de ar frio pós-frontal, caracterizada pela redução térmica e gradiente de pressão típico de retaguard;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-24 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de sistema frontal, sob influência de massa de ar frio e seco, caracterizada por gradiente de pressão típico de pós-frontal.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-25 00:00:00;Norte;mEc;A região apresenta características de estabilidade térmica e umidade típicas da massa continental amazônica, livre de influência frontal direta no setor demarcado.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-25 00:00:00;Nordeste;mTa;A região delimitada está sob forte influência do escoamento marítimo oriundo do Atlântico Sul, caracterizando o domínio da massa Tropical Atlântica (mTa) sobre o setor nordeste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-25 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do escoamento de leste-sudeste proveniente da alta pressao subtropical, caracterizando a atuacao da massa de ar tropical atlantica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-25 00:00:00;Centro;mPa;A região apresenta o avanço de uma massa de ar frio, indicada pelos baixos valores de temperatura no ponto de orvalho e padrão de escoamento típico pós-frontal no Centro-Oeste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-25 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de sistema frontal, com valores de temperatura e ponto de orvalho característicos do fluxo polar que adentra a Região Sudeste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-26 00:00:00;Norte;mEc;A região destacada sobre a bacia amazônica caracteriza-se por condições de calor e alta umidade, típicas da Massa Equatorial Continental, sem a presença de sistemas frontais ativos;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-26 00:00:00;Nordeste;mTa;A região sob influência do escoamento marítimo associado à alta pressão do Atlântico apresenta características de ar quente e úmido típico da massa tropical marítima.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-26 00:00:00;Litoral;mTa;Regiao sob influencia do fluxo maritimo do quadrante leste, caracteristico da circulacao periferica da ASAS, transportando umidade do Atlantico tropical para o setor costeiro.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-26 00:00:00;Centro;mPa;Regiao sob clara influencia do avanco de um sistema frontal, com os ventos no setor sul do retangulo indicando a predominancia da massa de ar polar (mPa) em seu deslocamento.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-26 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pela incursão de ar frio e seco, consolidando o domínio da massa polar atlântica sobre o setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-27 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde o ar quente e úmido de origem continental é predominante, caracterizando a atuação da massa de ar Equatorial Continental.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-27 00:00:00;Nordeste;mTa;A região encontra-se sob influência da circulação marítima da alta pressão do Atlântico, caracterizando a predominância de ar quente e úmido transportado pela mTa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-27 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento de sueste/leste, caracteristico da circulacao maritima que transporta a massa tropical atlantica para a faixa litoranea.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-27 00:00:00;Centro;mPa;A região encontra-se no setor pós-frontal (retaguarda) de uma frente fria, caracterizada pelo ingresso de ar frio e seco, indicando o avanço e domínio da mPa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-27 00:00:00;Sul;mPa;Regiao sob influencia de adveccao de ar frio e seco apos a passagem de sistema frontal, caracterizando o avanco de massa polar pela regiao Sul do pais.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-28 00:00:00;Norte;mEc;Região localizada sobre a bacia amazônica, caracterizada pela predominância de ar quente e úmido de origem continental, sem influência de sistemas dinâmicos externos neste setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-28 00:00:00;Nordeste;mTa;A área delimitada encontra-se sob domínio do fluxo dos ventos de quadrante sudeste associado à circulação da alta pressão subtropical. Predomina ar quente e úmido de origem oceânic;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-28 00:00:00;Litoral;mPa;A região delimitada está sob a influência do avanço de uma massa de ar frio e seco, posicionada na retaguarda da frente fria que atua sobre o Sudeste e costa do Brasil.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-28 00:00:00;Centro;mPa;A região encontra-se no setor pós-frontal, caracterizada por temperaturas e pontos de orvalho reduzidos, evidenciando o ingresso e predomínio de ar frio e seco de origem polar.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-28 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pela incursão de ar frio e seco, consolidando o domínio da massa polar atlântica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-29 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde a massa de ar Equatorial Continental (mEc) prevalece como sistema de característica quente e úmida.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-29 00:00:00;Nordeste;mTa;Predomínio de circulação marítima vinda do Atlântico sobre a região, caracterizando o transporte de umidade e calor típico da atuação da Massa Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-29 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento marítimo quente e umido associado ao fluxo da ASAS, que impulsiona ventos de quadrante leste contra a costa do Nordeste brasileiro.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-29 00:00:00;Centro;mPa;A região encontra-se submetida ao fluxo de ar frio e seco após a passagem de uma frente fria, caracterizando a penetração e predomínio da massa polar atlântica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-29 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal frio, sob a influência direta do escoamento pós-frontal caracterizado pela advecção de ar frio e seco.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-30 00:00:00;Norte;mEc;A região delimitada localiza-se sobre a bacia amazônica, sob influência direta e persistente da massa Equatorial Continental, caracterizada por elevados teores de umidade.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-30 00:00:00;Nordeste;mTa;Dominio da subsidencia e fluxo zonal associado a circulacao do anticiclone subtropical, configurando o predominio da Massa Tropical Atlantica sobre a regiao nordestina.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-30 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência do escoamento marítimo de leste/nordeste, característico da atuação da massa de ar Tropical Atlântica, mantendo o tempo quente e úmid;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-30 00:00:00;Centro;mPa;A regiao delimitada encontra-se sob a influência direta do avanço de uma frente fria, apresentando temperaturas reduzidas e circulação condizente com a penetração de ar polar.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-06-30 00:00:00;Sul;mPa;Regiao sob incidencia de fluxo de sul/sudeste, indicando o avanco de ar frio e seco pos-frontal sobre a costa do Sudeste, caracterizando o dominio da massa polar atlantica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-01 00:00:00;Norte;mEc;A região demarcada abrange a bacia amazônica, onde predomina uma massa de ar quente e úmida de origem continental, característica da estabilidade e umidade persistente no setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-01 00:00:00;Nordeste;mTa;A região encontra-se sob influência do escoamento marítimo persistente associado à alta pressão do Atlântico Sul, caracterizando o predomínio da massa Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-01 00:00:00;Litoral;mTa;Area sob influencia do fluxo marítimo de sudeste, associado ao escoamento em torno do sistema de alta pressão. Caracteriza-se por ar quente e úmido transportado do Atlântico.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-01 00:00:00;Centro;mPa;A regiao delimitada encontra-se sob a influencia direta do avanco de uma massa de ar frio e seco, posicionada nitidamente no setor posterior (retaguarda) de um sistema frontal.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-01 00:00:00;Sul;mPa;A região delimitada está sob a retaguarda de um sistema frontal, apresentando baixas temperaturas características da Massa Polar Atlântica que avança pelo continente.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-02 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada por ar quente e úmido de origem continental.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-02 00:00:00;Nordeste;mTa;Predominio da massa Tropical Atlantica na região, caracterizada pelo fluxo de ar marítimo estável proveniente do setor oceânico, mantendo temperaturas elevadas e umidade sobre o No;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-02 00:00:00;Litoral;mTa;Região sob influência direta do escoamento marítimo persistente associado à circulação da alta pressão subtropical do Atlântico Sul, caracterizando ar quente e úmido.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-02 00:00:00;Centro;mPa;A região apresenta o avanço do sistema frontal, com queda acentuada das temperaturas e registro de ventos de sul/sudeste, caracterizando a influência da Massa Polar Atlântica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-02 00:00:00;Sul;mPa;A região apresenta temperaturas baixas e umidade característica após a passagem de uma frente fria, indicando o avanço e domínio da massa de ar polar sobre o setor Sul.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-03 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada sob influência intrínseca da massa de ar quente e úmida de origem continental, mantendo características térmic;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-03 00:00:00;Nordeste;mTa;A região é dominada pelo fluxo de leste da alta pressão oceânica, estabelecendo regime de ventos alísios que transportam umidade e temperaturas elevadas para o setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-03 00:00:00;Litoral;mTa;A regiao delimitada encontra-se sob a influencia direta da circulacao oceanica de leste/sudeste, caracterizada pelo fluxo de ar quente e umido proveniente do Atlantico Sul.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-03 00:00:00;Centro;mPa;Região sob influência de ar frio e seco após a passagem de sistema frontal, evidenciado pelas baixas temperaturas (11-15°C) e circulação anticiclônica característica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-03 00:00:00;Sul;mPa;A região apresenta características de baixas temperaturas e umidade no retangulo, posicionada na retaguarda do sistema frontal que avança pelo oceano, caracterizando a atuação da m;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-04 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica e áreas adjacentes, onde a massa de ar quente e úmida de origem continental predomina sem influência de outros sistemas frontais.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-04 00:00:00;Nordeste;mTa;Predominio da massa Tropical Atlantica, caracterizada pelo fluxo de sudeste que transporta umidade do oceano para o leste da regiao Nordeste sob influencia maritima.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-04 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do escoamento maritimo associado ao sistema de alta pressao do Atlantico Sul, caracterizando a predominancia da massa Tropical Atlant;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-04 00:00:00;Centro;mPa;A região apresenta ingresso firme de massa de ar pós-frontal, evidenciado por valores de temperatura e ponto de orvalho em declínio e circulação favorável ao avanço da mPa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-04 00:00:00;Sul;mPa;Região sob influência de um sistema de alta pressão pós-frontal, apresentando declínio térmico e características de estabilidade típicas da massa polar atlântica avançando.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-05 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia da Massa Equatorial Continental, caracterizada por ser quente e umida, mantendo estabilidade sobre a bacia Amazonica no periodo analisado.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-05 00:00:00;Nordeste;mTa;A região delimitada está sob a influência do fluxo marítimo característico da mTa, sustentado pelo gradiente de pressão do sistema de alta pressão posicionado sobre o Atlântico Sul;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-05 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência do fluxo de leste da circulação marítima, caracterizando a predominância da Massa Tropical Atlântica (mTa) no litoral leste brasileir;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-05 00:00:00;Centro;mPa;A região encontra-se submetida ao fluxo de sul/sudeste com temperaturas reduzidas e gradiente de pressão característico após a passagem de sistema frontal, evidenciando o avanço da;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-05 00:00:00;Sul;mPa;A região apresenta o avanço de uma massa de ar frio e seco, caracterizado por temperaturas baixas e condições de estabilidade atmosférica típicas do pós-frontal na região Sul.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-06 00:00:00;Norte;mEc;A região delimitada sobre a bacia amazônica caracteriza-se pela predominância de ar quente e úmido de origem continental, configurando o domínio da Massa Equatorial Continental.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-06 00:00:00;Nordeste;mTa;A região do retângulo litorâneo e parte do interior do Nordeste está sob influência do fluxo de ventos de leste provenientes da alta pressão do Atlântico, caracterizando a mTa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-06 00:00:00;Litoral;mTa;O setor sob análise apresenta temperaturas e umidade elevadas, sob influência do escoamento marítimo persistente associado à circulação da alta pressão do Atlântico Sul.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-06 00:00:00;Centro;mPa;A regiao delimitada apresenta temperaturas amenas e subsidencia apos a passagem de um sistema frontal, caracterizando o avanco e a atuacao da mPa sobre o Centro-Oeste e Sudeste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-06 00:00:00;Sul;mPa;A região marcada apresenta temperaturas amenas e fluxo de sul/sudeste na retaguarda de um sistema frontal, caracterizando o avanço e predomínio da massa de ar polar.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-07 00:00:00;Norte;mEc;Região localizada sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, sob influência direta e predominante da Massa Equatorial Continental (mEc).;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-07 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste transportado pela alta pressão do Atlântico, caracterizando a predominância da massa tropical marítima no setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-07 00:00:00;Litoral;mTa;Região delimitada inserida sob a circulação periférica de alta pressão oceânica, caracterizando o fluxo estável e advecção de umidade da Massa Tropical Atlântica no litoral leste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-07 00:00:00;Centro;mPa;A região apresenta o avanço de uma frente fria com queda de temperaturas e ventos do quadrante sul/sudoeste, caracterizando a atuação da mPa na retaguarda do sistema frontal.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-07 00:00:00;Sul;mPa;A região apresenta características típicas de pós-frontal, com advecção de ar frio e seco, evidenciada pelos valores baixos de temperatura e ponto de orvalho atrás da frente fria.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-08 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada por temperaturas elevadas e elevada umidade, típica da região.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-08 00:00:00;Nordeste;mTa;Area sob influencia do escoamento zonal do fluxo de leste transportado pela circulacao de alta pressao sobre o Atlantico Sul, caracterizando a predominancia da massa Tropical Atlan;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-08 00:00:00;Litoral;mTa;Regiao sob incidencia de fluxo marítimo de sudeste/leste, característico da circulação da alta subtropical, transportando ar quente e úmido sobre o setor costeiro central.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-08 00:00:00;Centro;mPa;A região apresenta o avanço de uma massa de ar frio e seco (mPa), evidenciado pelas baixas temperaturas e pelo padrão de escoamento no setor posterior à frente fria.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-08 00:00:00;Sul;mPa;A região apresenta o avanço de uma massa polar após a passagem de sistema frontal, evidenciado pelos baixos valores de temperatura e ponto de orvalho, característicos da mPa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-09 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada pela alta umidade e temperaturas elevadas típicas do setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-09 00:00:00;Nordeste;mTa;Regiao sob influencia do fluxo de leste da circulacao oceanica tropical, caracterizando a atuacao predominante da Massa Tropical Atlantica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-09 00:00:00;Litoral;mTa;Regiao sob influencia do fluxo maritimo do anticiclone subtropical, caracterizando a atuacao da massa Tropical Atlantica sobre o litoral do Nordeste brasileiro.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-09 00:00:00;Centro;mPa;A região apresenta o avanço e a predominância de uma Massa Polar Atlântica, caracterizada pelo gradiente de pressão e queda das temperaturas após a passagem de sistema frontal.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-09 00:00:00;Sul;mPa;A região apresenta o avanço de uma massa de ar frio e seco, caracterizada por temperaturas reduzidas e ventos do quadrante sul, evidenciando o domínio da mPa após a passagem de sis;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-10 00:00:00;Norte;mEc;Região compreende a Bacia Amazônica, caracterizada pelo domínio da massa Equatorial Continental, que apresenta elevadas temperaturas e umidade abundante na ausência de frentes.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-10 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo equatorial/tropical marítimo proveniente do oceano, caracterizando uma massa de ar quente e úmida que predomina na costa nordestina.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-10 00:00:00;Litoral;mTa;A região delimitada encontra-se sob domínio do escoamento marítimo, caracterizando a atuação da massa de ar Tropical Atlântica, quente e úmida, impulsionada pelo anticiclone oceâni;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-10 00:00:00;Centro;mPa;A região apresenta o avanço de uma massa de ar frio e seco (mPa), caracterizada por valores de temperatura e ponto de orvalho em declínio, posicionada no pós-frontal.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-10 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de uma massa de ar frio e seco, caracterizando o pós-frontal do sistema que atua sobre o oceano e o sul do continente.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-11 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia da Massa Equatorial Continental, caracterizada por alta umidade e temperaturas elevadas, sustentando a estabilidade termodinamica na Amazoni;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-11 00:00:00;Nordeste;mTa;Regiao sob fluxo marítimo estável, caracterizando o transporte de ar quente e úmido de origem oceânica que define a massa Tropical Atlântica no setor oriental do Nordeste brasileir;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-11 00:00:00;Litoral;mTa;Regiao sob influencia do fluxo marítimo dos ventos alísios, caracterizando predominio da massa Tropical Atlantica no setor leste do Nordeste brasileiro.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-11 00:00:00;Centro;mPa;Regiao sob influencia de massa polar, evidenciada pelas temperaturas reduzidas e baixos valores de ponto de orvalho, caracteristicos do subsidencia pos-passagem de frente fria.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-11 00:00:00;Sul;mPa;A região delimitada encontra-se sob sobressalto direto do avanço de uma frente fria, com observação de temperaturas reduzidas características da Massa Polar Atlântica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-12 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica e áreas centrais do país, onde predomina a característica massa de ar quente e úmida de origem continental, sem influência de siste;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-12 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo equatorial e persistência da circulação de leste do Atlântico Sul, caracterizando o domínio da massa Tropical Atlântica (mTa).;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-12 00:00:00;Litoral;mEa;A região delimitada no setor leste do Nordeste encontra-se sob influência predominante da massa Equatorial Atlântica, caracterizada pelo escoamento marítimo quente e úmido.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-12 00:00:00;Centro;mPa;A região apresenta o avanço de um centro de alta pressão e gradiente de temperatura característico da massa polar atlântica, posicionada logo após a passagem da frente fria.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-12 00:00:00;Sul;mPa;Região sob influência direta de ar frio e seco pós-frontal, caracterizada por baixas temperaturas e valores de pressão elevados típicos do avanço desta massa pelo Sul/Sudeste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-13 00:00:00;Norte;mEc;Região sob influência direta da massa de ar quente e úmida originada na bacia amazônica, caracterizada por estabilidade térmica e ausência de sistemas frontais no setor setentriona;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-13 00:00:00;Nordeste;mTa;A região encontra-se sob influência direta do escoamento marítimo de leste/sudeste associado ao gradiente de alta pressão do Atlântico, caracterizando o predomínio da mTa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-13 00:00:00;Litoral;mTa;A regiao sob o retangulo esta sob influencia do escoamento de sueste/leste provindo do oceano, caracterizando a atuacao da massa de ar Tropical Atlantica em todo o setor costeiro.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-13 00:00:00;Centro;mPa;A região encontra-se submetida ao fluxo de sul/sudeste pós-frontal, com declínio térmico característico da subsidência e avanço de ar frio polar sobre o Centro-Oeste brasileiro.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-13 00:00:00;Sul;mPa;A região demarcada apresenta temperaturas em declínio e circulação favorável ao avanço de ar frio após a passagem de uma frente fria, caracterizando o predomínio da mPa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-14 00:00:00;Norte;mEc;A região demarcada encontra-se sobre o território amazônico, caracterizado por ar quente e úmido de origem continental, mantendo as condições típicas da Massa Equatorial Continenta;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-14 00:00:00;Nordeste;mTa;Predominância de fluxo marítimo de sudeste associado à circulação do anticiclone sobre o Atlântico Sul, caracterizando a atuação da massa Tropical Atlântica sobre a região.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-14 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do fluxo marítimo de sudeste, característico do domínio da Massa Tropical Atlântica, mantendo estabilidade e umidade no litoral.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-14 00:00:00;Centro;mPa;Regiao sob incidencia de fluxo de sul/sudeste apos a passagem de sistema frontal, caracterizando a presenca de massa de ar frio e seco em avancada sobre o Brasil Central.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-14 00:00:00;Sul;mPa;A regiao delimitada encontra-se sob a influência direta do avanço de uma massa de ar frio e seco, posicionada nitidamente no setor posterior à frente fria que atravessa a area.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-15 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica. Na ausência de sistemas frontais atuantes no setor, a circulação é dominada pela massa equatorial continental, quente e úmida.;Inverno;;;;;;;;;;;;;;;;;;;;;
